transaction_id,customer_id,customer_segment,historical_success_rate,average_transaction_amount,amount,payment_method,transaction_hour,failure_reason,retry_count,strategy_id,strategy_name,action,delay_hours,ground_truth_probability,recovered,recovered_amount,recovery_cost,customer_friction
TXN_0000124,CUST_00013,LOW_RELIABILITY,0.48,5539.2,4825.04,UPI,15,USER_ABANDONMENT,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.3285,0,0.0,2.06,0.23
TXN_0000124,CUST_00013,LOW_RELIABILITY,0.48,5539.2,4825.04,UPI,15,USER_ABANDONMENT,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.4365,0,0.0,2.25,0.18
TXN_0000124,CUST_00013,LOW_RELIABILITY,0.48,5539.2,4825.04,UPI,15,USER_ABANDONMENT,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6727,0,0.0,8.19,0.53
TXN_0000124,CUST_00013,LOW_RELIABILITY,0.48,5539.2,4825.04,UPI,15,USER_ABANDONMENT,1,WAIT,Wait,WAIT,12.0,0.2536,0,0.0,0.12,0.13
TXN_0000126,CUST_00013,LOW_RELIABILITY,0.48,5539.2,8909.95,UPI,13,USER_ABANDONMENT,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.4444,1,8909.95,2.43,0.23
TXN_0000126,CUST_00013,LOW_RELIABILITY,0.48,5539.2,8909.95,UPI,13,USER_ABANDONMENT,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.4924,1,8909.95,2.4,0.18
TXN_0000126,CUST_00013,LOW_RELIABILITY,0.48,5539.2,8909.95,UPI,13,USER_ABANDONMENT,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6974,1,8909.95,8.68,0.53
TXN_0000126,CUST_00013,LOW_RELIABILITY,0.48,5539.2,8909.95,UPI,13,USER_ABANDONMENT,1,WAIT,Wait,WAIT,12.0,0.3395,0,0.0,0.71,0.13
TXN_0000128,CUST_00014,MEDIUM_RELIABILITY,0.69,5385.23,4455.48,UPI,4,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7767,0,0.0,2.15,0.15
TXN_0000128,CUST_00014,MEDIUM_RELIABILITY,0.69,5385.23,4455.48,UPI,4,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.9469,1,4455.48,2.07,0.1
TXN_0000128,CUST_00014,MEDIUM_RELIABILITY,0.69,5385.23,4455.48,UPI,4,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.7019,1,4455.48,8.2,0.45
TXN_0000128,CUST_00014,MEDIUM_RELIABILITY,0.69,5385.23,4455.48,UPI,4,TEMPORARY_BANK_ERROR,0,WAIT,Wait,WAIT,12.0,0.707,1,4455.48,0.0,0.05
TXN_0000135,CUST_00015,MEDIUM_RELIABILITY,0.78,941.28,766.35,WALLET,16,USER_ABANDONMENT,2,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.3829,0,0.0,2.04,0.31
TXN_0000135,CUST_00015,MEDIUM_RELIABILITY,0.78,941.28,766.35,WALLET,16,USER_ABANDONMENT,2,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.4643,0,0.0,1.77,0.26
TXN_0000135,CUST_00015,MEDIUM_RELIABILITY,0.78,941.28,766.35,WALLET,16,USER_ABANDONMENT,2,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.8448,1,766.35,7.89,0.61
TXN_0000135,CUST_00015,MEDIUM_RELIABILITY,0.78,941.28,766.35,WALLET,16,USER_ABANDONMENT,2,WAIT,Wait,WAIT,12.0,0.2993,0,0.0,0.05,0.21
TXN_0000137,CUST_00015,MEDIUM_RELIABILITY,0.78,941.28,1047.94,NET_BANKING,7,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7682,1,1047.94,1.81,0.15
TXN_0000137,CUST_00015,MEDIUM_RELIABILITY,0.78,941.28,1047.94,NET_BANKING,7,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.8898,1,1047.94,2.01,0.1
TXN_0000137,CUST_00015,MEDIUM_RELIABILITY,0.78,941.28,1047.94,NET_BANKING,7,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6764,0,0.0,8.06,0.45
TXN_0000137,CUST_00015,MEDIUM_RELIABILITY,0.78,941.28,1047.94,NET_BANKING,7,TEMPORARY_BANK_ERROR,0,WAIT,Wait,WAIT,12.0,0.766,1,1047.94,0.0,0.05
TXN_0000140,CUST_00015,MEDIUM_RELIABILITY,0.78,941.28,762.47,CARD,0,INSUFFICIENT_FUNDS,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.4819,1,762.47,2.02,0.15
TXN_0000140,CUST_00015,MEDIUM_RELIABILITY,0.78,941.28,762.47,CARD,0,INSUFFICIENT_FUNDS,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7601,1,762.47,2.07,0.1
TXN_0000140,CUST_00015,MEDIUM_RELIABILITY,0.78,941.28,762.47,CARD,0,INSUFFICIENT_FUNDS,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6129,1,762.47,8.15,0.45
TXN_0000140,CUST_00015,MEDIUM_RELIABILITY,0.78,941.28,762.47,CARD,0,INSUFFICIENT_FUNDS,0,WAIT,Wait,WAIT,12.0,0.7432,0,0.0,0.0,0.05
TXN_0000143,CUST_00015,MEDIUM_RELIABILITY,0.78,941.28,988.86,CARD,5,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7146,1,988.86,1.76,0.15
TXN_0000143,CUST_00015,MEDIUM_RELIABILITY,0.78,941.28,988.86,CARD,5,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.8684,1,988.86,2.23,0.1
TXN_0000143,CUST_00015,MEDIUM_RELIABILITY,0.78,941.28,988.86,CARD,5,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.7488,1,988.86,7.95,0.45
TXN_0000143,CUST_00015,MEDIUM_RELIABILITY,0.78,941.28,988.86,CARD,5,TEMPORARY_BANK_ERROR,0,WAIT,Wait,WAIT,12.0,0.7563,1,988.86,0.0,0.05
TXN_0000154,CUST_00017,LOW_RELIABILITY,0.37,6652.42,6010.44,WALLET,7,USER_ABANDONMENT,2,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.2134,1,6010.44,2.52,0.31
TXN_0000154,CUST_00017,LOW_RELIABILITY,0.37,6652.42,6010.44,WALLET,7,USER_ABANDONMENT,2,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.2406,0,0.0,2.61,0.26
TXN_0000154,CUST_00017,LOW_RELIABILITY,0.37,6652.42,6010.44,WALLET,7,USER_ABANDONMENT,2,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.4747,0,0.0,8.73,0.61
TXN_0000154,CUST_00017,LOW_RELIABILITY,0.37,6652.42,6010.44,WALLET,7,USER_ABANDONMENT,2,WAIT,Wait,WAIT,12.0,0.258,0,0.0,0.62,0.21
TXN_0000157,CUST_00017,LOW_RELIABILITY,0.37,6652.42,6299.49,CARD,1,USER_ABANDONMENT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.4121,0,0.0,2.46,0.15
TXN_0000157,CUST_00017,LOW_RELIABILITY,0.37,6652.42,6299.49,CARD,1,USER_ABANDONMENT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.493,0,0.0,2.37,0.1
TXN_0000157,CUST_00017,LOW_RELIABILITY,0.37,6652.42,6299.49,CARD,1,USER_ABANDONMENT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.7651,1,6299.49,8.26,0.45
TXN_0000157,CUST_00017,LOW_RELIABILITY,0.37,6652.42,6299.49,CARD,1,USER_ABANDONMENT,0,WAIT,Wait,WAIT,12.0,0.2763,1,6299.49,0.31,0.05
TXN_0000160,CUST_00017,LOW_RELIABILITY,0.37,6652.42,6332.09,UPI,18,USER_ABANDONMENT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.4073,1,6332.09,2.49,0.15
TXN_0000160,CUST_00017,LOW_RELIABILITY,0.37,6652.42,6332.09,UPI,18,USER_ABANDONMENT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.4769,0,0.0,2.3,0.1
TXN_0000160,CUST_00017,LOW_RELIABILITY,0.37,6652.42,6332.09,UPI,18,USER_ABANDONMENT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.4759,1,6332.09,8.34,0.45
TXN_0000160,CUST_00017,LOW_RELIABILITY,0.37,6652.42,6332.09,UPI,18,USER_ABANDONMENT,0,WAIT,Wait,WAIT,12.0,0.2607,1,6332.09,0.47,0.05
TXN_0000161,CUST_00017,LOW_RELIABILITY,0.37,6652.42,871.02,NET_BANKING,10,AUTHENTICATION_FAILURE,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.493,1,871.02,2.07,0.23
TXN_0000161,CUST_00017,LOW_RELIABILITY,0.37,6652.42,871.02,NET_BANKING,10,AUTHENTICATION_FAILURE,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.3558,0,0.0,1.77,0.18
TXN_0000161,CUST_00017,LOW_RELIABILITY,0.37,6652.42,871.02,NET_BANKING,10,AUTHENTICATION_FAILURE,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6952,1,871.02,8.0,0.53
TXN_0000161,CUST_00017,LOW_RELIABILITY,0.37,6652.42,871.02,NET_BANKING,10,AUTHENTICATION_FAILURE,1,WAIT,Wait,WAIT,12.0,0.2699,0,0.0,0.18,0.13
TXN_0000162,CUST_00017,LOW_RELIABILITY,0.37,6652.42,8907.38,CARD,2,TECHNICAL_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.4672,0,0.0,2.29,0.15
TXN_0000162,CUST_00017,LOW_RELIABILITY,0.37,6652.42,8907.38,CARD,2,TECHNICAL_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6963,1,8907.38,2.57,0.1
TXN_0000162,CUST_00017,LOW_RELIABILITY,0.37,6652.42,8907.38,CARD,2,TECHNICAL_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5452,1,8907.38,8.72,0.45
TXN_0000162,CUST_00017,LOW_RELIABILITY,0.37,6652.42,8907.38,CARD,2,TECHNICAL_ERROR,0,WAIT,Wait,WAIT,12.0,0.4545,0,0.0,0.54,0.05
TXN_0000163,CUST_00017,LOW_RELIABILITY,0.37,6652.42,5227.93,UPI,2,USER_ABANDONMENT,3,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.2612,1,5227.93,2.48,0.39
TXN_0000163,CUST_00017,LOW_RELIABILITY,0.37,6652.42,5227.93,UPI,2,USER_ABANDONMENT,3,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.2413,1,5227.93,2.52,0.34
TXN_0000163,CUST_00017,LOW_RELIABILITY,0.37,6652.42,5227.93,UPI,2,USER_ABANDONMENT,3,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.4815,0,0.0,8.73,0.69
TXN_0000163,CUST_00017,LOW_RELIABILITY,0.37,6652.42,5227.93,UPI,2,USER_ABANDONMENT,3,WAIT,Wait,WAIT,12.0,0.1996,0,0.0,0.7,0.29
TXN_0000175,CUST_00019,HIGH_RELIABILITY,0.91,2367.41,1859.87,UPI,0,INSUFFICIENT_FUNDS,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.6159,1,1859.87,1.79,0.15
TXN_0000175,CUST_00019,HIGH_RELIABILITY,0.91,2367.41,1859.87,UPI,0,INSUFFICIENT_FUNDS,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.8384,1,1859.87,1.91,0.1
TXN_0000175,CUST_00019,HIGH_RELIABILITY,0.91,2367.41,1859.87,UPI,0,INSUFFICIENT_FUNDS,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.7221,0,0.0,7.81,0.45
TXN_0000175,CUST_00019,HIGH_RELIABILITY,0.91,2367.41,1859.87,UPI,0,INSUFFICIENT_FUNDS,0,WAIT,Wait,WAIT,12.0,0.8197,1,1859.87,0.1,0.05
TXN_0000176,CUST_00019,HIGH_RELIABILITY,0.91,2367.41,3132.61,NET_BANKING,12,NETWORK_TIMEOUT,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.8553,1,3132.61,2.12,0.23
TXN_0000176,CUST_00019,HIGH_RELIABILITY,0.91,2367.41,3132.61,NET_BANKING,12,NETWORK_TIMEOUT,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.8067,1,3132.61,2.15,0.18
TXN_0000176,CUST_00019,HIGH_RELIABILITY,0.91,2367.41,3132.61,NET_BANKING,12,NETWORK_TIMEOUT,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.678,1,3132.61,8.13,0.53
TXN_0000176,CUST_00019,HIGH_RELIABILITY,0.91,2367.41,3132.61,NET_BANKING,12,NETWORK_TIMEOUT,1,WAIT,Wait,WAIT,12.0,0.6708,1,3132.61,0.15,0.13
TXN_0000189,CUST_00020,MEDIUM_RELIABILITY,0.8,4681.45,4485.86,CARD,22,NETWORK_TIMEOUT,3,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.691,0,0.0,1.94,0.39
TXN_0000189,CUST_00020,MEDIUM_RELIABILITY,0.8,4681.45,4485.86,CARD,22,NETWORK_TIMEOUT,3,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6317,0,0.0,2.14,0.34
TXN_0000189,CUST_00020,MEDIUM_RELIABILITY,0.8,4681.45,4485.86,CARD,22,NETWORK_TIMEOUT,3,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5979,0,0.0,8.18,0.69
TXN_0000189,CUST_00020,MEDIUM_RELIABILITY,0.8,4681.45,4485.86,CARD,22,NETWORK_TIMEOUT,3,WAIT,Wait,WAIT,12.0,0.4899,1,4485.86,0.0,0.29
TXN_0000194,CUST_00020,MEDIUM_RELIABILITY,0.8,4681.45,5127.81,UPI,17,USER_ABANDONMENT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.6607,1,5127.81,2.3,0.15
TXN_0000194,CUST_00020,MEDIUM_RELIABILITY,0.8,4681.45,5127.81,UPI,17,USER_ABANDONMENT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7034,1,5127.81,2.7,0.1
TXN_0000194,CUST_00020,MEDIUM_RELIABILITY,0.8,4681.45,5127.81,UPI,17,USER_ABANDONMENT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.8794,1,5127.81,8.41,0.45
TXN_0000194,CUST_00020,MEDIUM_RELIABILITY,0.8,4681.45,5127.81,UPI,17,USER_ABANDONMENT,0,WAIT,Wait,WAIT,12.0,0.5412,1,5127.81,0.7,0.05
TXN_0000195,CUST_00020,MEDIUM_RELIABILITY,0.8,4681.45,6507.59,CARD,22,AUTHENTICATION_FAILURE,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.6436,1,6507.59,2.73,0.23
TXN_0000195,CUST_00020,MEDIUM_RELIABILITY,0.8,4681.45,6507.59,CARD,22,AUTHENTICATION_FAILURE,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6405,1,6507.59,2.54,0.18
TXN_0000195,CUST_00020,MEDIUM_RELIABILITY,0.8,4681.45,6507.59,CARD,22,AUTHENTICATION_FAILURE,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.7782,1,6507.59,8.4,0.53
TXN_0000195,CUST_00020,MEDIUM_RELIABILITY,0.8,4681.45,6507.59,CARD,22,AUTHENTICATION_FAILURE,1,WAIT,Wait,WAIT,12.0,0.6755,1,6507.59,0.41,0.13
TXN_0000203,CUST_00021,MEDIUM_RELIABILITY,0.68,5204.18,6268.34,CARD,2,TEMPORARY_BANK_ERROR,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7182,1,6268.34,2.65,0.23
TXN_0000203,CUST_00021,MEDIUM_RELIABILITY,0.68,5204.18,6268.34,CARD,2,TEMPORARY_BANK_ERROR,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.8381,0,0.0,2.64,0.18
TXN_0000203,CUST_00021,MEDIUM_RELIABILITY,0.68,5204.18,6268.34,CARD,2,TEMPORARY_BANK_ERROR,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6208,1,6268.34,8.28,0.53
TXN_0000203,CUST_00021,MEDIUM_RELIABILITY,0.68,5204.18,6268.34,CARD,2,TEMPORARY_BANK_ERROR,1,WAIT,Wait,WAIT,12.0,0.5552,0,0.0,0.52,0.13
TXN_0000204,CUST_00021,MEDIUM_RELIABILITY,0.68,5204.18,8063.69,UPI,19,TECHNICAL_ERROR,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7667,1,8063.69,2.43,0.23
TXN_0000204,CUST_00021,MEDIUM_RELIABILITY,0.68,5204.18,8063.69,UPI,19,TECHNICAL_ERROR,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.752,1,8063.69,2.31,0.18
TXN_0000204,CUST_00021,MEDIUM_RELIABILITY,0.68,5204.18,8063.69,UPI,19,TECHNICAL_ERROR,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.634,0,0.0,8.56,0.53
TXN_0000204,CUST_00021,MEDIUM_RELIABILITY,0.68,5204.18,8063.69,UPI,19,TECHNICAL_ERROR,1,WAIT,Wait,WAIT,12.0,0.5511,0,0.0,0.3,0.13
TXN_0000206,CUST_00021,MEDIUM_RELIABILITY,0.68,5204.18,7187.75,UPI,0,TEMPORARY_BANK_ERROR,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7124,0,0.0,2.29,0.23
TXN_0000206,CUST_00021,MEDIUM_RELIABILITY,0.68,5204.18,7187.75,UPI,0,TEMPORARY_BANK_ERROR,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.8204,0,0.0,2.66,0.18
TXN_0000206,CUST_00021,MEDIUM_RELIABILITY,0.68,5204.18,7187.75,UPI,0,TEMPORARY_BANK_ERROR,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5568,0,0.0,8.29,0.53
TXN_0000206,CUST_00021,MEDIUM_RELIABILITY,0.68,5204.18,7187.75,UPI,0,TEMPORARY_BANK_ERROR,1,WAIT,Wait,WAIT,12.0,0.6234,1,7187.75,0.74,0.13
TXN_0000211,CUST_00021,MEDIUM_RELIABILITY,0.68,5204.18,5361.21,UPI,2,TECHNICAL_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.6534,1,5361.21,2.66,0.15
TXN_0000211,CUST_00021,MEDIUM_RELIABILITY,0.68,5204.18,5361.21,UPI,2,TECHNICAL_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7763,1,5361.21,2.72,0.1
TXN_0000211,CUST_00021,MEDIUM_RELIABILITY,0.68,5204.18,5361.21,UPI,2,TECHNICAL_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6263,1,5361.21,8.64,0.45
TXN_0000211,CUST_00021,MEDIUM_RELIABILITY,0.68,5204.18,5361.21,UPI,2,TECHNICAL_ERROR,0,WAIT,Wait,WAIT,12.0,0.6324,1,5361.21,0.53,0.05
TXN_0000228,CUST_00024,LOW_RELIABILITY,0.44,3736.46,2701.58,CARD,20,NETWORK_TIMEOUT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7276,1,2701.58,1.81,0.15
TXN_0000228,CUST_00024,LOW_RELIABILITY,0.44,3736.46,2701.58,CARD,20,NETWORK_TIMEOUT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6054,0,0.0,2.0,0.1
TXN_0000228,CUST_00024,LOW_RELIABILITY,0.44,3736.46,2701.58,CARD,20,NETWORK_TIMEOUT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5531,1,2701.58,7.78,0.45
TXN_0000228,CUST_00024,LOW_RELIABILITY,0.44,3736.46,2701.58,CARD,20,NETWORK_TIMEOUT,0,WAIT,Wait,WAIT,12.0,0.474,0,0.0,0.0,0.05
TXN_0000232,CUST_00024,LOW_RELIABILITY,0.44,3736.46,4872.43,CARD,10,NETWORK_TIMEOUT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7003,1,4872.43,2.12,0.15
TXN_0000232,CUST_00024,LOW_RELIABILITY,0.44,3736.46,4872.43,CARD,10,NETWORK_TIMEOUT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.5649,1,4872.43,2.04,0.1
TXN_0000232,CUST_00024,LOW_RELIABILITY,0.44,3736.46,4872.43,CARD,10,NETWORK_TIMEOUT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5476,0,0.0,7.89,0.45
TXN_0000232,CUST_00024,LOW_RELIABILITY,0.44,3736.46,4872.43,CARD,10,NETWORK_TIMEOUT,0,WAIT,Wait,WAIT,12.0,0.5171,0,0.0,0.18,0.05
TXN_0000233,CUST_00024,LOW_RELIABILITY,0.44,3736.46,3859.67,CARD,16,INSUFFICIENT_FUNDS,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.3599,0,0.0,1.79,0.15
TXN_0000233,CUST_00024,LOW_RELIABILITY,0.44,3736.46,3859.67,CARD,16,INSUFFICIENT_FUNDS,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.5917,0,0.0,2.03,0.1
TXN_0000233,CUST_00024,LOW_RELIABILITY,0.44,3736.46,3859.67,CARD,16,INSUFFICIENT_FUNDS,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5558,1,3859.67,8.06,0.45
TXN_0000233,CUST_00024,LOW_RELIABILITY,0.44,3736.46,3859.67,CARD,16,INSUFFICIENT_FUNDS,0,WAIT,Wait,WAIT,12.0,0.5969,1,3859.67,0.1,0.05
TXN_0000236,CUST_00024,LOW_RELIABILITY,0.44,3736.46,2612.3,UPI,5,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7514,0,0.0,2.04,0.15
TXN_0000236,CUST_00024,LOW_RELIABILITY,0.44,3736.46,2612.3,UPI,5,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7643,1,2612.3,2.2,0.1
TXN_0000236,CUST_00024,LOW_RELIABILITY,0.44,3736.46,2612.3,UPI,5,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6492,1,2612.3,7.89,0.45
TXN_0000236,CUST_00024,LOW_RELIABILITY,0.44,3736.46,2612.3,UPI,5,TEMPORARY_BANK_ERROR,0,WAIT,Wait,WAIT,12.0,0.4915,0,0.0,0.0,0.05
TXN_0000238,CUST_00024,LOW_RELIABILITY,0.44,3736.46,5739.88,WALLET,15,USER_ABANDONMENT,3,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.1403,1,5739.88,2.54,0.39
TXN_0000238,CUST_00024,LOW_RELIABILITY,0.44,3736.46,5739.88,WALLET,15,USER_ABANDONMENT,3,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.2291,0,0.0,2.29,0.34
TXN_0000238,CUST_00024,LOW_RELIABILITY,0.44,3736.46,5739.88,WALLET,15,USER_ABANDONMENT,3,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5507,1,5739.88,8.4,0.69
TXN_0000238,CUST_00024,LOW_RELIABILITY,0.44,3736.46,5739.88,WALLET,15,USER_ABANDONMENT,3,WAIT,Wait,WAIT,12.0,0.2864,0,0.0,0.66,0.29
TXN_0000240,CUST_00025,LOW_RELIABILITY,0.51,1457.01,1524.05,UPI,14,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.6676,1,1524.05,2.21,0.15
TXN_0000240,CUST_00025,LOW_RELIABILITY,0.51,1457.01,1524.05,UPI,14,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.8092,0,0.0,2.16,0.1
TXN_0000240,CUST_00025,LOW_RELIABILITY,0.51,1457.01,1524.05,UPI,14,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.473,1,1524.05,8.22,0.45
TXN_0000240,CUST_00025,LOW_RELIABILITY,0.51,1457.01,1524.05,UPI,14,TEMPORARY_BANK_ERROR,0,WAIT,Wait,WAIT,12.0,0.6857,1,1524.05,0.18,0.05
TXN_0000241,CUST_00025,LOW_RELIABILITY,0.51,1457.01,1363.68,NET_BANKING,9,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7344,1,1363.68,2.24,0.15
TXN_0000241,CUST_00025,LOW_RELIABILITY,0.51,1457.01,1363.68,NET_BANKING,9,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7511,1,1363.68,1.83,0.1
TXN_0000241,CUST_00025,LOW_RELIABILITY,0.51,1457.01,1363.68,NET_BANKING,9,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.4735,1,1363.68,8.23,0.45
TXN_0000241,CUST_00025,LOW_RELIABILITY,0.51,1457.01,1363.68,NET_BANKING,9,TEMPORARY_BANK_ERROR,0,WAIT,Wait,WAIT,12.0,0.6815,1,1363.68,0.17,0.05
TXN_0000246,CUST_00025,LOW_RELIABILITY,0.51,1457.01,993.08,NET_BANKING,23,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.6667,0,0.0,1.96,0.15
TXN_0000246,CUST_00025,LOW_RELIABILITY,0.51,1457.01,993.08,NET_BANKING,23,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.8222,1,993.08,1.89,0.1
TXN_0000246,CUST_00025,LOW_RELIABILITY,0.51,1457.01,993.08,NET_BANKING,23,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5801,0,0.0,8.13,0.45
TXN_0000246,CUST_00025,LOW_RELIABILITY,0.51,1457.01,993.08,NET_BANKING,23,TEMPORARY_BANK_ERROR,0,WAIT,Wait,WAIT,12.0,0.6068,0,0.0,0.22,0.05
TXN_0000248,CUST_00025,LOW_RELIABILITY,0.51,1457.01,1469.43,UPI,1,NETWORK_TIMEOUT,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.6363,1,1469.43,1.98,0.23
TXN_0000248,CUST_00025,LOW_RELIABILITY,0.51,1457.01,1469.43,UPI,1,NETWORK_TIMEOUT,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7166,1,1469.43,1.81,0.18
