transaction_id,recommended_strategy,digital_twin_utility,digital_twin_probability,digital_twin_expected_recovery,retry_30_utility,retry_6h_utility,payment_link_utility,wait_utility,actual_recovered
TXN_0005596,Wait,69.02,0.6986,69.86,48.77,57.25,52.71,69.02,0
TXN_0005596,Wait,69.02,0.6986,69.86,48.77,57.25,52.71,69.02,0
TXN_0005596,Wait,69.02,0.6986,69.86,48.77,57.25,52.71,69.02,1
TXN_0005596,Wait,69.02,0.6986,69.86,48.77,57.25,52.71,69.02,1
TXN_0005602,Retry after 30 minutes,5366.0,0.5548,5402.38,5366.0,4837.65,4991.88,4957.76,1
TXN_0005602,Retry after 30 minutes,5366.0,0.5548,5402.38,5366.0,4837.65,4991.88,4957.76,1
TXN_0005602,Retry after 30 minutes,5366.0,0.5548,5402.38,5366.0,4837.65,4991.88,4957.76,1
TXN_0005602,Retry after 30 minutes,5366.0,0.5548,5402.38,5366.0,4837.65,4991.88,4957.76,1
TXN_0005612,Wait,575.64,0.6374,580.54,442.38,454.85,479.83,575.64,0
TXN_0005612,Wait,575.64,0.6374,580.54,442.38,454.85,479.83,575.64,1
TXN_0005612,Wait,575.64,0.6374,580.54,442.38,454.85,479.83,575.64,1
TXN_0005612,Wait,575.64,0.6374,580.54,442.38,454.85,479.83,575.64,0
TXN_0005620,Wait,1548.85,0.658,1561.05,1319.58,1475.07,1472.08,1548.85,1
TXN_0005620,Wait,1548.85,0.658,1561.05,1319.58,1475.07,1472.08,1548.85,1
TXN_0005620,Wait,1548.85,0.658,1561.05,1319.58,1475.07,1472.08,1548.85,1
TXN_0005620,Wait,1548.85,0.658,1561.05,1319.58,1475.07,1472.08,1548.85,1
TXN_0005629,Retry after 30 minutes,6983.83,0.7321,7019.69,6983.83,6740.77,6505.65,6131.47,1
TXN_0005629,Retry after 30 minutes,6983.83,0.7321,7019.69,6983.83,6740.77,6505.65,6131.47,1
TXN_0005629,Retry after 30 minutes,6983.83,0.7321,7019.69,6983.83,6740.77,6505.65,6131.47,0
TXN_0005629,Retry after 30 minutes,6983.83,0.7321,7019.69,6983.83,6740.77,6505.65,6131.47,1
TXN_0005649,Wait,1008.08,0.5569,1017.55,719.0,841.68,848.83,1008.08,0
TXN_0005649,Wait,1008.08,0.5569,1017.55,719.0,841.68,848.83,1008.08,1
TXN_0005649,Wait,1008.08,0.5569,1017.55,719.0,841.68,848.83,1008.08,0
TXN_0005649,Wait,1008.08,0.5569,1017.55,719.0,841.68,848.83,1008.08,1
TXN_0005659,Wait,1882.34,0.5638,1899.52,1581.19,1786.63,1768.53,1882.34,1
TXN_0005659,Wait,1882.34,0.5638,1899.52,1581.19,1786.63,1768.53,1882.34,0
TXN_0005659,Wait,1882.34,0.5638,1899.52,1581.19,1786.63,1768.53,1882.34,1
TXN_0005659,Wait,1882.34,0.5638,1899.52,1581.19,1786.63,1768.53,1882.34,1
TXN_0005696,Retry after 30 minutes,1827.74,0.6165,1840.49,1827.74,1712.01,1586.24,1539.26,1
TXN_0005696,Retry after 30 minutes,1827.74,0.6165,1840.49,1827.74,1712.01,1586.24,1539.26,1
TXN_0005696,Retry after 30 minutes,1827.74,0.6165,1840.49,1827.74,1712.01,1586.24,1539.26,1
TXN_0005696,Retry after 30 minutes,1827.74,0.6165,1840.49,1827.74,1712.01,1586.24,1539.26,1
TXN_0005701,Retry after 30 minutes,2336.33,0.4637,2356.42,2336.33,2277.09,2315.66,1868.03,0
TXN_0005701,Retry after 30 minutes,2336.33,0.4637,2356.42,2336.33,2277.09,2315.66,1868.03,1
TXN_0005701,Retry after 30 minutes,2336.33,0.4637,2356.42,2336.33,2277.09,2315.66,1868.03,0
TXN_0005701,Retry after 30 minutes,2336.33,0.4637,2356.42,2336.33,2277.09,2315.66,1868.03,1
TXN_0005705,Send Payment Link,1734.31,0.5296,1828.94,1726.8,1700.04,1734.31,1327.66,1
TXN_0005705,Send Payment Link,1734.31,0.5296,1828.94,1726.8,1700.04,1734.31,1327.66,1
TXN_0005705,Send Payment Link,1734.31,0.5296,1828.94,1726.8,1700.04,1734.31,1327.66,1
TXN_0005705,Send Payment Link,1734.31,0.5296,1828.94,1726.8,1700.04,1734.31,1327.66,1
TXN_0005716,Retry after 6 hours,775.77,0.452,791.2,714.54,775.77,675.94,698.94,1
TXN_0005716,Retry after 6 hours,775.77,0.452,791.2,714.54,775.77,675.94,698.94,0
TXN_0005716,Retry after 6 hours,775.77,0.452,791.2,714.54,775.77,675.94,698.94,0
TXN_0005716,Retry after 6 hours,775.77,0.452,791.2,714.54,775.77,675.94,698.94,1
TXN_0005735,Retry after 6 hours,2558.02,0.5094,2598.57,2356.52,2558.02,2382.84,1987.47,0
TXN_0005735,Retry after 6 hours,2558.02,0.5094,2598.57,2356.52,2558.02,2382.84,1987.47,1
TXN_0005735,Retry after 6 hours,2558.02,0.5094,2598.57,2356.52,2558.02,2382.84,1987.47,1
TXN_0005735,Retry after 6 hours,2558.02,0.5094,2598.57,2356.52,2558.02,2382.84,1987.47,0
TXN_0005768,Send Payment Link,1021.48,0.6595,1070.35,879.54,895.18,1021.48,995.35,1
TXN_0005768,Send Payment Link,1021.48,0.6595,1070.35,879.54,895.18,1021.48,995.35,1
TXN_0005768,Send Payment Link,1021.48,0.6595,1070.35,879.54,895.18,1021.48,995.35,1
TXN_0005768,Send Payment Link,1021.48,0.6595,1070.35,879.54,895.18,1021.48,995.35,0
TXN_0005788,Send Payment Link,10733.33,0.7332,11120.8,10299.48,9803.82,10733.33,10613.37,1
TXN_0005788,Send Payment Link,10733.33,0.7332,11120.8,10299.48,9803.82,10733.33,10613.37,1
TXN_0005788,Send Payment Link,10733.33,0.7332,11120.8,10299.48,9803.82,10733.33,10613.37,1
TXN_0005788,Send Payment Link,10733.33,0.7332,11120.8,10299.48,9803.82,10733.33,10613.37,0
TXN_0005819,Send Payment Link,2366.55,0.4793,2505.55,1561.66,1626.85,2366.55,1926.22,0
TXN_0005819,Send Payment Link,2366.55,0.4793,2505.55,1561.66,1626.85,2366.55,1926.22,1
TXN_0005819,Send Payment Link,2366.55,0.4793,2505.55,1561.66,1626.85,2366.55,1926.22,1
TXN_0005819,Send Payment Link,2366.55,0.4793,2505.55,1561.66,1626.85,2366.55,1926.22,0
TXN_0005837,Retry after 30 minutes,233.93,0.5072,237.87,233.93,220.19,206.98,180.36,1
TXN_0005837,Retry after 30 minutes,233.93,0.5072,237.87,233.93,220.19,206.98,180.36,1
TXN_0005837,Retry after 30 minutes,233.93,0.5072,237.87,233.93,220.19,206.98,180.36,1
TXN_0005837,Retry after 30 minutes,233.93,0.5072,237.87,233.93,220.19,206.98,180.36,0
TXN_0005839,Retry after 30 minutes,327.07,0.5492,331.49,327.07,313.83,274.17,243.7,0
TXN_0005839,Retry after 30 minutes,327.07,0.5492,331.49,327.07,313.83,274.17,243.7,0
TXN_0005839,Retry after 30 minutes,327.07,0.5492,331.49,327.07,313.83,274.17,243.7,0
TXN_0005839,Retry after 30 minutes,327.07,0.5492,331.49,327.07,313.83,274.17,243.7,0
TXN_0005841,Retry after 6 hours,75.51,0.4165,79.24,68.48,75.51,63.69,65.54,1
TXN_0005841,Retry after 6 hours,75.51,0.4165,79.24,68.48,75.51,63.69,65.54,0
TXN_0005841,Retry after 6 hours,75.51,0.4165,79.24,68.48,75.51,63.69,65.54,1
TXN_0005841,Retry after 6 hours,75.51,0.4165,79.24,68.48,75.51,63.69,65.54,1
TXN_0005842,Retry after 6 hours,132.59,0.3998,137.47,122.77,132.59,123.77,124.29,0
TXN_0005842,Retry after 6 hours,132.59,0.3998,137.47,122.77,132.59,123.77,124.29,1
TXN_0005842,Retry after 6 hours,132.59,0.3998,137.47,122.77,132.59,123.77,124.29,0
TXN_0005842,Retry after 6 hours,132.59,0.3998,137.47,122.77,132.59,123.77,124.29,1
TXN_0005844,Retry after 6 hours,49.09,0.4924,52.18,46.39,49.09,36.19,41.23,1
TXN_0005844,Retry after 6 hours,49.09,0.4924,52.18,46.39,49.09,36.19,41.23,1
TXN_0005844,Retry after 6 hours,49.09,0.4924,52.18,46.39,49.09,36.19,41.23,1
TXN_0005844,Retry after 6 hours,49.09,0.4924,52.18,46.39,49.09,36.19,41.23,0
TXN_0005845,Retry after 6 hours,334.97,0.5511,341.92,304.06,334.97,295.13,264.21,1
TXN_0005845,Retry after 6 hours,334.97,0.5511,341.92,304.06,334.97,295.13,264.21,1
TXN_0005845,Retry after 6 hours,334.97,0.5511,341.92,304.06,334.97,295.13,264.21,1
TXN_0005845,Retry after 6 hours,334.97,0.5511,341.92,304.06,334.97,295.13,264.21,0
TXN_0005875,Retry after 30 minutes,4656.02,0.6514,4683.49,4656.02,4299.82,3647.2,3647.22,1
TXN_0005875,Retry after 30 minutes,4656.02,0.6514,4683.49,4656.02,4299.82,3647.2,3647.22,1
TXN_0005875,Retry after 30 minutes,4656.02,0.6514,4683.49,4656.02,4299.82,3647.2,3647.22,1
TXN_0005875,Retry after 30 minutes,4656.02,0.6514,4683.49,4656.02,4299.82,3647.2,3647.22,1
TXN_0005879,Retry after 30 minutes,1894.29,0.5149,1909.57,1894.29,1780.39,1821.5,1604.41,1
TXN_0005879,Retry after 30 minutes,1894.29,0.5149,1909.57,1894.29,1780.39,1821.5,1604.41,1
TXN_0005879,Retry after 30 minutes,1894.29,0.5149,1909.57,1894.29,1780.39,1821.5,1604.41,1
TXN_0005879,Retry after 30 minutes,1894.29,0.5149,1909.57,1894.29,1780.39,1821.5,1604.41,0
TXN_0005884,Wait,1748.75,0.4337,1769.49,1409.48,1574.56,1730.63,1748.75,1
TXN_0005884,Wait,1748.75,0.4337,1769.49,1409.48,1574.56,1730.63,1748.75,0
TXN_0005884,Wait,1748.75,0.4337,1769.49,1409.48,1574.56,1730.63,1748.75,0
TXN_0005884,Wait,1748.75,0.4337,1769.49,1409.48,1574.56,1730.63,1748.75,1
TXN_0005916,Retry after 30 minutes,3367.74,0.8554,3383.88,3367.74,3351.29,2836.08,2770.76,1
TXN_0005916,Retry after 30 minutes,3367.74,0.8554,3383.88,3367.74,3351.29,2836.08,2770.76,0
TXN_0005916,Retry after 30 minutes,3367.74,0.8554,3383.88,3367.74,3351.29,2836.08,2770.76,0
TXN_0005916,Retry after 30 minutes,3367.74,0.8554,3383.88,3367.74,3351.29,2836.08,2770.76,1
TXN_0005998,Send Payment Link,6223.57,0.6431,6483.94,6107.79,5900.28,6223.57,5138.83,1
TXN_0005998,Send Payment Link,6223.57,0.6431,6483.94,6107.79,5900.28,6223.57,5138.83,1
TXN_0005998,Send Payment Link,6223.57,0.6431,6483.94,6107.79,5900.28,6223.57,5138.83,0
TXN_0005998,Send Payment Link,6223.57,0.6431,6483.94,6107.79,5900.28,6223.57,5138.83,1
TXN_0006014,Wait,2733.73,0.6697,2754.63,1863.07,2192.02,2269.25,2733.73,0
TXN_0006014,Wait,2733.73,0.6697,2754.63,1863.07,2192.02,2269.25,2733.73,1
TXN_0006014,Wait,2733.73,0.6697,2754.63,1863.07,2192.02,2269.25,2733.73,1
TXN_0006014,Wait,2733.73,0.6697,2754.63,1863.07,2192.02,2269.25,2733.73,0
TXN_0006031,Send Payment Link,3756.2,0.5859,3932.3,2507.85,2681.86,3756.2,3157.67,0
TXN_0006031,Send Payment Link,3756.2,0.5859,3932.3,2507.85,2681.86,3756.2,3157.67,0
TXN_0006031,Send Payment Link,3756.2,0.5859,3932.3,2507.85,2681.86,3756.2,3157.67,1
TXN_0006031,Send Payment Link,3756.2,0.5859,3932.3,2507.85,2681.86,3756.2,3157.67,0
TXN_0006064,Wait,4118.25,0.6202,4152.06,3400.16,3606.92,3816.42,4118.25,1
TXN_0006064,Wait,4118.25,0.6202,4152.06,3400.16,3606.92,3816.42,4118.25,1
TXN_0006064,Wait,4118.25,0.6202,4152.06,3400.16,3606.92,3816.42,4118.25,1
TXN_0006064,Wait,4118.25,0.6202,4152.06,3400.16,3606.92,3816.42,4118.25,1
TXN_0006072,Send Payment Link,972.1,0.4539,1037.55,798.22,880.19,972.1,893.01,0
TXN_0006072,Send Payment Link,972.1,0.4539,1037.55,798.22,880.19,972.1,893.01,1
TXN_0006072,Send Payment Link,972.1,0.4539,1037.55,798.22,880.19,972.1,893.01,1
TXN_0006072,Send Payment Link,972.1,0.4539,1037.55,798.22,880.19,972.1,893.01,1
TXN_0006078,Wait,1602.85,0.4333,1621.9,1157.25,1385.34,1537.75,1602.85,0
TXN_0006078,Wait,1602.85,0.4333,1621.9,1157.25,1385.34,1537.75,1602.85,1
TXN_0006078,Wait,1602.85,0.4333,1621.9,1157.25,1385.34,1537.75,1602.85,1
TXN_0006078,Wait,1602.85,0.4333,1621.9,1157.25,1385.34,1537.75,1602.85,1
TXN_0006099,Retry after 30 minutes,3622.99,0.4522,3653.56,3622.99,3578.05,3446.91,2878.32,1
TXN_0006099,Retry after 30 minutes,3622.99,0.4522,3653.56,3622.99,3578.05,3446.91,2878.32,0
TXN_0006099,Retry after 30 minutes,3622.99,0.4522,3653.56,3622.99,3578.05,3446.91,2878.32,1
TXN_0006099,Retry after 30 minutes,3622.99,0.4522,3653.56,3622.99,3578.05,3446.91,2878.32,1
TXN_0006101,Send Payment Link,2484.69,0.4814,2629.55,1810.97,1894.74,2484.69,1809.91,1
TXN_0006101,Send Payment Link,2484.69,0.4814,2629.55,1810.97,1894.74,2484.69,1809.91,0
TXN_0006101,Send Payment Link,2484.69,0.4814,2629.55,1810.97,1894.74,2484.69,1809.91,0
TXN_0006101,Send Payment Link,2484.69,0.4814,2629.55,1810.97,1894.74,2484.69,1809.91,0
TXN_0006104,Send Payment Link,1405.12,0.6529,1469.69,1358.85,1297.72,1405.12,1374.01,1
TXN_0006104,Send Payment Link,1405.12,0.6529,1469.69,1358.85,1297.72,1405.12,1374.01,0
TXN_0006104,Send Payment Link,1405.12,0.6529,1469.69,1358.85,1297.72,1405.12,1374.01,1
TXN_0006104,Send Payment Link,1405.12,0.6529,1469.69,1358.85,1297.72,1405.12,1374.01,0
TXN_0006114,Retry after 30 minutes,2801.51,0.4657,2825.05,2801.51,2749.4,2538.73,2034.21,0
TXN_0006114,Retry after 30 minutes,2801.51,0.4657,2825.05,2801.51,2749.4,2538.73,2034.21,1
TXN_0006114,Retry after 30 minutes,2801.51,0.4657,2825.05,2801.51,2749.4,2538.73,2034.21,1
TXN_0006114,Retry after 30 minutes,2801.51,0.4657,2825.05,2801.51,2749.4,2538.73,2034.21,1
TXN_0006118,Retry after 6 hours,1927.49,0.414,1965.4,1882.24,1927.49,1866.84,1677.45,0
TXN_0006118,Retry after 6 hours,1927.49,0.414,1965.4,1882.24,1927.49,1866.84,1677.45,0
TXN_0006118,Retry after 6 hours,1927.49,0.414,1965.4,1882.24,1927.49,1866.84,1677.45,1
TXN_0006118,Retry after 6 hours,1927.49,0.414,1965.4,1882.24,1927.49,1866.84,1677.45,1
TXN_0006213,Retry after 6 hours,7233.6,0.6054,7326.66,7181.67,7233.6,7079.22,7181.64,1
TXN_0006213,Retry after 6 hours,7233.6,0.6054,7326.66,7181.67,7233.6,7079.22,7181.64,0
TXN_0006213,Retry after 6 hours,7233.6,0.6054,7326.66,7181.67,7233.6,7079.22,7181.64,1
TXN_0006213,Retry after 6 hours,7233.6,0.6054,7326.66,7181.67,7233.6,7079.22,7181.64,1
TXN_0006221,Send Payment Link,1347.1,0.7028,1405.39,1285.71,1334.78,1347.1,1247.42,1
TXN_0006221,Send Payment Link,1347.1,0.7028,1405.39,1285.71,1334.78,1347.1,1247.42,1
TXN_0006221,Send Payment Link,1347.1,0.7028,1405.39,1285.71,1334.78,1347.1,1247.42,1
TXN_0006221,Send Payment Link,1347.1,0.7028,1405.39,1285.71,1334.78,1347.1,1247.42,1
TXN_0006224,Wait,1837.79,0.6597,1852.17,1777.75,1833.94,1761.8,1837.79,0
TXN_0006224,Wait,1837.79,0.6597,1852.17,1777.75,1833.94,1761.8,1837.79,0
TXN_0006224,Wait,1837.79,0.6597,1852.17,1777.75,1833.94,1761.8,1837.79,1
TXN_0006224,Wait,1837.79,0.6597,1852.17,1777.75,1833.94,1761.8,1837.79,1
TXN_0006270,Wait,664.48,0.6177,670.25,569.48,559.04,608.18,664.48,1
TXN_0006270,Wait,664.48,0.6177,670.25,569.48,559.04,608.18,664.48,1
TXN_0006270,Wait,664.48,0.6177,670.25,569.48,559.04,608.18,664.48,1
TXN_0006270,Wait,664.48,0.6177,670.25,569.48,559.04,608.18,664.48,1
TXN_0006288,Wait,3002.81,0.6969,3024.85,2721.8,2756.26,2755.15,3002.81,1
TXN_0006288,Wait,3002.81,0.6969,3024.85,2721.8,2756.26,2755.15,3002.81,1
TXN_0006288,Wait,3002.81,0.6969,3024.85,2721.8,2756.26,2755.15,3002.81,1
TXN_0006288,Wait,3002.81,0.6969,3024.85,2721.8,2756.26,2755.15,3002.81,1
TXN_0006313,Send Payment Link,2347.98,0.654,2449.93,2237.45,2080.42,2347.98,2123.74,0
TXN_0006313,Send Payment Link,2347.98,0.654,2449.93,2237.45,2080.42,2347.98,2123.74,1
TXN_0006313,Send Payment Link,2347.98,0.654,2449.93,2237.45,2080.42,2347.98,2123.74,1
TXN_0006313,Send Payment Link,2347.98,0.654,2449.93,2237.45,2080.42,2347.98,2123.74,1
TXN_0006316,Send Payment Link,4031.51,0.69,4191.68,3756.4,3553.75,4031.51,3538.43,1
TXN_0006316,Send Payment Link,4031.51,0.69,4191.68,3756.4,3553.75,4031.51,3538.43,1
TXN_0006316,Send Payment Link,4031.51,0.69,4191.68,3756.4,3553.75,4031.51,3538.43,0
TXN_0006316,Send Payment Link,4031.51,0.69,4191.68,3756.4,3553.75,4031.51,3538.43,1
TXN_0006342,Retry after 30 minutes,2649.3,0.5553,2668.42,2649.3,2591.33,2449.12,2504.66,1
TXN_0006342,Retry after 30 minutes,2649.3,0.5553,2668.42,2649.3,2591.33,2449.12,2504.66,1
TXN_0006342,Retry after 30 minutes,2649.3,0.5553,2668.42,2649.3,2591.33,2449.12,2504.66,1
TXN_0006342,Retry after 30 minutes,2649.3,0.5553,2668.42,2649.3,2591.33,2449.12,2504.66,1
TXN_0006358,Wait,334.22,0.3728,339.11,257.53,267.87,326.83,334.22,0
TXN_0006358,Wait,334.22,0.3728,339.11,257.53,267.87,326.83,334.22,0
TXN_0006358,Wait,334.22,0.3728,339.11,257.53,267.87,326.83,334.22,1
TXN_0006358,Wait,334.22,0.3728,339.11,257.53,267.87,326.83,334.22,0
TXN_0006478,Retry after 30 minutes,4328.06,0.598,4355.86,4328.06,4081.19,3814.64,4038.92,1
TXN_0006478,Retry after 30 minutes,4328.06,0.598,4355.86,4328.06,4081.19,3814.64,4038.92,0
TXN_0006478,Retry after 30 minutes,4328.06,0.598,4355.86,4328.06,4081.19,3814.64,4038.92,1
TXN_0006478,Retry after 30 minutes,4328.06,0.598,4355.86,4328.06,4081.19,3814.64,4038.92,1
TXN_0006480,Retry after 30 minutes,6526.18,0.582,6567.98,6526.18,5941.45,6105.56,6081.26,1
TXN_0006480,Retry after 30 minutes,6526.18,0.582,6567.98,6526.18,5941.45,6105.56,6081.26,0
TXN_0006480,Retry after 30 minutes,6526.18,0.582,6567.98,6526.18,5941.45,6105.56,6081.26,0
TXN_0006480,Retry after 30 minutes,6526.18,0.582,6567.98,6526.18,5941.45,6105.56,6081.26,0
TXN_0006481,Wait,7060.48,0.6452,7115.97,4715.71,5068.09,5671.33,7060.48,0
TXN_0006481,Wait,7060.48,0.6452,7115.97,4715.71,5068.09,5671.33,7060.48,0
TXN_0006481,Wait,7060.48,0.6452,7115.97,4715.71,5068.09,5671.33,7060.48,0
TXN_0006481,Wait,7060.48,0.6452,7115.97,4715.71,5068.09,5671.33,7060.48,1
TXN_0006485,Send Payment Link,1448.54,0.5705,1523.6,1281.54,1287.21,1448.54,1208.91,0
TXN_0006485,Send Payment Link,1448.54,0.5705,1523.6,1281.54,1287.21,1448.54,1208.91,0
TXN_0006485,Send Payment Link,1448.54,0.5705,1523.6,1281.54,1287.21,1448.54,1208.91,0
TXN_0006485,Send Payment Link,1448.54,0.5705,1523.6,1281.54,1287.21,1448.54,1208.91,0
TXN_0006498,Wait,967.13,0.6318,975.18,887.99,888.59,850.3,967.13,0
TXN_0006498,Wait,967.13,0.6318,975.18,887.99,888.59,850.3,967.13,1
TXN_0006498,Wait,967.13,0.6318,975.18,887.99,888.59,850.3,967.13,0
TXN_0006498,Wait,967.13,0.6318,975.18,887.99,888.59,850.3,967.13,0
TXN_0006502,Wait,3200.61,0.5568,3229.95,1907.69,2272.11,2711.41,3200.61,0
TXN_0006502,Wait,3200.61,0.5568,3229.95,1907.69,2272.11,2711.41,3200.61,1
TXN_0006502,Wait,3200.61,0.5568,3229.95,1907.69,2272.11,2711.41,3200.61,1
TXN_0006502,Wait,3200.61,0.5568,3229.95,1907.69,2272.11,2711.41,3200.61,1
TXN_0006505,Retry after 30 minutes,4398.27,0.595,4426.6,4398.27,4107.87,3766.83,3758.76,0
TXN_0006505,Retry after 30 minutes,4398.27,0.595,4426.6,4398.27,4107.87,3766.83,3758.76,0
TXN_0006505,Retry after 30 minutes,4398.27,0.595,4426.6,4398.27,4107.87,3766.83,3758.76,0
TXN_0006505,Retry after 30 minutes,4398.27,0.595,4426.6,4398.27,4107.87,3766.83,3758.76,1
TXN_0006536,Wait,4780.97,0.6646,4817.56,4391.5,4451.65,4497.77,4780.97,1
TXN_0006536,Wait,4780.97,0.6646,4817.56,4391.5,4451.65,4497.77,4780.97,1
TXN_0006536,Wait,4780.97,0.6646,4817.56,4391.5,4451.65,4497.77,4780.97,1
TXN_0006536,Wait,4780.97,0.6646,4817.56,4391.5,4451.65,4497.77,4780.97,1
TXN_0006537,Send Payment Link,6153.66,0.6705,6400.61,6125.35,6137.19,6153.66,5965.7,1
TXN_0006537,Send Payment Link,6153.66,0.6705,6400.61,6125.35,6137.19,6153.66,5965.7,0
TXN_0006537,Send Payment Link,6153.66,0.6705,6400.61,6125.35,6137.19,6153.66,5965.7,0
TXN_0006537,Send Payment Link,6153.66,0.6705,6400.61,6125.35,6137.19,6153.66,5965.7,0
TXN_0006551,Send Payment Link,6224.17,0.6469,6483.03,5819.58,5848.43,6224.17,6060.62,1
TXN_0006551,Send Payment Link,6224.17,0.6469,6483.03,5819.58,5848.43,6224.17,6060.62,1
TXN_0006551,Send Payment Link,6224.17,0.6469,6483.03,5819.58,5848.43,6224.17,6060.62,1
TXN_0006551,Send Payment Link,6224.17,0.6469,6483.03,5819.58,5848.43,6224.17,6060.62,1
TXN_0006568,Send Payment Link,8063.72,0.6192,8411.64,7370.13,7426.03,8063.72,7953.65,1
TXN_0006568,Send Payment Link,8063.72,0.6192,8411.64,7370.13,7426.03,8063.72,7953.65,0
TXN_0006568,Send Payment Link,8063.72,0.6192,8411.64,7370.13,7426.03,8063.72,7953.65,0
TXN_0006568,Send Payment Link,8063.72,0.6192,8411.64,7370.13,7426.03,8063.72,7953.65,0
TXN_0006581,Retry after 30 minutes,2299.43,0.4556,2319.55,2299.43,2090.37,2068.03,1923.02,1
TXN_0006581,Retry after 30 minutes,2299.43,0.4556,2319.55,2299.43,2090.37,2068.03,1923.02,0
TXN_0006581,Retry after 30 minutes,2299.43,0.4556,2319.55,2299.43,2090.37,2068.03,1923.02,1
TXN_0006581,Retry after 30 minutes,2299.43,0.4556,2319.55,2299.43,2090.37,2068.03,1923.02,0
TXN_0006582,Send Payment Link,3028.87,0.408,3235.45,2687.21,2882.91,3028.87,2903.56,1
TXN_0006582,Send Payment Link,3028.87,0.408,3235.45,2687.21,2882.91,3028.87,2903.56,0
TXN_0006582,Send Payment Link,3028.87,0.408,3235.45,2687.21,2882.91,3028.87,2903.56,0
TXN_0006582,Send Payment Link,3028.87,0.408,3235.45,2687.21,2882.91,3028.87,2903.56,1
TXN_0006609,Retry after 6 hours,764.97,0.4886,779.23,678.94,764.97,715.95,661.55,1
TXN_0006609,Retry after 6 hours,764.97,0.4886,779.23,678.94,764.97,715.95,661.55,1
TXN_0006609,Retry after 6 hours,764.97,0.4886,779.23,678.94,764.97,715.95,661.55,1
TXN_0006609,Retry after 6 hours,764.97,0.4886,779.23,678.94,764.97,715.95,661.55,1
TXN_0006643,Retry after 30 minutes,3694.67,0.6808,3716.08,3694.67,3546.57,3408.21,3448.2,0
TXN_0006643,Retry after 30 minutes,3694.67,0.6808,3716.08,3694.67,3546.57,3408.21,3448.2,1
TXN_0006643,Retry after 30 minutes,3694.67,0.6808,3716.08,3694.67,3546.57,3408.21,3448.2,1
TXN_0006643,Retry after 30 minutes,3694.67,0.6808,3716.08,3694.67,3546.57,3408.21,3448.2,0
TXN_0006726,Send Payment Link,3494.18,0.5437,3671.3,3274.49,3353.04,3494.18,2989.01,1
TXN_0006726,Send Payment Link,3494.18,0.5437,3671.3,3274.49,3353.04,3494.18,2989.01,1
TXN_0006726,Send Payment Link,3494.18,0.5437,3671.3,3274.49,3353.04,3494.18,2989.01,1
TXN_0006726,Send Payment Link,3494.18,0.5437,3671.3,3274.49,3353.04,3494.18,2989.01,1
TXN_0006739,Send Payment Link,2250.8,0.6069,2356.16,2197.89,2102.58,2250.8,2208.39,1
TXN_0006739,Send Payment Link,2250.8,0.6069,2356.16,2197.89,2102.58,2250.8,2208.39,0
TXN_0006739,Send Payment Link,2250.8,0.6069,2356.16,2197.89,2102.58,2250.8,2208.39,0
TXN_0006739,Send Payment Link,2250.8,0.6069,2356.16,2197.89,2102.58,2250.8,2208.39,1
TXN_0006762,Send Payment Link,3665.71,0.637,3824.1,3204.27,3196.28,3665.71,3349.75,1
TXN_0006762,Send Payment Link,3665.71,0.637,3824.1,3204.27,3196.28,3665.71,3349.75,1
TXN_0006762,Send Payment Link,3665.71,0.637,3824.1,3204.27,3196.28,3665.71,3349.75,0
TXN_0006762,Send Payment Link,3665.71,0.637,3824.1,3204.27,3196.28,3665.71,3349.75,0
TXN_0006772,Send Payment Link,11507.03,0.6482,11977.25,9790.82,10052.84,11507.03,10927.4,1
TXN_0006772,Send Payment Link,11507.03,0.6482,11977.25,9790.82,10052.84,11507.03,10927.4,1
TXN_0006772,Send Payment Link,11507.03,0.6482,11977.25,9790.82,10052.84,11507.03,10927.4,1
TXN_0006772,Send Payment Link,11507.03,0.6482,11977.25,9790.82,10052.84,11507.03,10927.4,0
TXN_0006790,Retry after 6 hours,2878.44,0.4798,2926.49,2775.0,2878.44,2632.56,2331.76,1
TXN_0006790,Retry after 6 hours,2878.44,0.4798,2926.49,2775.0,2878.44,2632.56,2331.76,1
TXN_0006790,Retry after 6 hours,2878.44,0.4798,2926.49,2775.0,2878.44,2632.56,2331.76,0
TXN_0006790,Retry after 6 hours,2878.44,0.4798,2926.49,2775.0,2878.44,2632.56,2331.76,1
TXN_0006830,Wait,4270.08,0.5903,4306.91,2782.98,3102.52,3671.75,4270.08,1
TXN_0006830,Wait,4270.08,0.5903,4306.91,2782.98,3102.52,3671.75,4270.08,0
TXN_0006830,Wait,4270.08,0.5903,4306.91,2782.98,3102.52,3671.75,4270.08,1
TXN_0006830,Wait,4270.08,0.5903,4306.91,2782.98,3102.52,3671.75,4270.08,1
TXN_0006974,Send Payment Link,1647.78,0.552,1734.64,1294.14,1305.74,1647.78,1219.45,1
TXN_0006974,Send Payment Link,1647.78,0.552,1734.64,1294.14,1305.74,1647.78,1219.45,0
TXN_0006974,Send Payment Link,1647.78,0.552,1734.64,1294.14,1305.74,1647.78,1219.45,1
TXN_0006974,Send Payment Link,1647.78,0.552,1734.64,1294.14,1305.74,1647.78,1219.45,1
TXN_0007007,Wait,2079.5,0.4367,2103.93,1871.85,2001.37,2075.93,2079.5,1
TXN_0007007,Wait,2079.5,0.4367,2103.93,1871.85,2001.37,2075.93,2079.5,0
